WindowPolicy,WindowDefinition,WindowCrossesNextTargetDay,WDate,WhDateAfterDayMonthTranspose,DateActuallyChanges,DateMappingType,WhTimestampOffsetMinutes,Signal,ComparisonScope,ComparisonScopeDescription,PassMinimumFinitePoints,MatchedFinitePoints,PearsonR,RMSE_W,MAE_W,P99AbsoluteError_W,MaximumAbsoluteError_W,FractionWithin0p5W,RoundingAgreementFraction,ExactEqualityFraction,EquivalentOnMeasuredSlope,EquivalentOnMeasuredIntercept_W,PassR0p99,CohortDefinition,PolicySignalAggregateMatchedFinitePoints,PolicySignalAggregatePearsonR,PolicySignalDaysPassR0p99,PolicySignalCohortDays
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-02,2020-02-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1367,0.9999999944280942,0.16300039717931114,0.13284564740306934,0.20000000000027285,0.2000000000007276,1.0,1.0,0.3357717629846379,0.9999983296388646,-0.0013185070264398746,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-03,2020-03-05,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1380,0.9999999834993267,0.12580177644422114,0.07913043478260927,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6043478260869565,0.9999979120789044,0.00238747495870939,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-03,2020-03-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1380,0.9999999900416962,0.15952829016296455,0.12724637681159534,0.20000000000027285,0.2000000000007276,1.0,1.0,0.36376811594202896,1.000000261937199,-0.0030705998082112274,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-04,2020-04-05,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999829918331,0.12294827802684753,0.07558139534883776,0.20000000000004547,0.20000000000027285,1.0,1.0,0.622093023255814,1.0000073520499326,-0.002288929452049615,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-04,2020-04-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.999999988983844,0.16309149950043847,0.13299418604651034,0.20000000000027285,0.2000000000007276,1.0,1.0,0.33502906976744184,0.9999977206045155,0.012607538791371553,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-05,2020-05-05,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999690463655,0.12315597617941604,0.07583697234352384,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6208151382823872,0.9999971637243737,0.0005396973725169119,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-05,2020-05-05,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999779183409,0.16480768201877413,0.1358078602620078,0.20000000000027285,0.20000000000027285,1.0,1.0,0.32096069868995636,1.0000089762049014,-0.005749812621274941,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-06,2020-06-05,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1377,0.9999999597728844,0.12651406930179812,0.08002904865650069,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5998547567175018,1.0000041441985934,0.003625346861269918,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-06,2020-06-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1377,0.9999999956077754,0.16329931618554358,0.1333333333333329,0.2000000000007276,0.2000000000007276,1.0,1.0,0.3333333333333333,1.0000016979279693,0.0010203835432776032,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-07,2020-07-05,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1373,0.9999999326150983,0.11923524215430345,0.0710852148579763,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6445739257101238,0.9999965832944956,-0.00030400098623317717,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-07,2020-07-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1373,0.9999999918179543,0.16273338890059819,0.13241077931536796,0.20000000000027285,0.2000000000007276,1.0,1.0,0.33794610342316095,1.0000011576207648,-0.008219297503501366,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-08,2020-08-05,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999733889674,0.12389042420341385,0.07674418604651105,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6162790697674418,0.9999924466000172,-0.002289585065909705,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-05-08,2020-08-05,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999739368535,0.16084804326834498,0.12936046511627872,0.20000000000027285,0.20000000000027285,1.0,1.0,0.35319767441860467,1.0000071537910071,0.001610562459745779,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-02,2020-02-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999504378553,0.13293243952810718,0.08835516739446926,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5582241630276564,0.9999928434069505,-0.001844429553784721,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-02,2020-02-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999789997555,0.16294237736271255,0.13275109170306074,0.20000000000027285,0.2000000000007276,1.0,1.0,0.33624454148471616,1.0000016303939139,0.003491244990868836,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-03,2020-03-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1378,0.9999999401298585,0.12874294547161808,0.08287373004354082,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5856313497822931,0.9999855767471673,0.001969606507827848,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-03,2020-03-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1378,0.9999999968079512,0.16243788586232874,0.13193033381712224,0.2000000000007276,0.2000000000007276,1.0,1.0,0.34034833091436867,1.0000014524668146,0.002528763224290742,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-04,2020-04-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999698514667,0.13151620291016208,0.08648255813953551,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5675872093023255,1.0000038754936724,0.0018638689935528419,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-04,2020-04-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999865396269,0.16030494196562958,0.1284883720930217,0.20000000000027285,0.2000000000007276,1.0,1.0,0.35755813953488375,1.0000018776822033,-0.00401047392711007,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-05,2020-05-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1377,0.9999999841840155,0.12765694770084657,0.08148148148148303,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5925925925925926,1.0000082061901374,0.0012127818342833052,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-05,2020-05-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1377,0.9999999930414761,0.16169041669088813,0.1307189542483674,0.20000000000027285,0.2000000000007276,1.0,1.0,0.3464052287581699,1.0000011685445627,-0.0008990171215828013,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-06,2020-06-06,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999786823253,0.1310733861550059,0.08590116279069769,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5704941860465116,1.0000059735193996,-0.0011385758090227682,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-06,2020-06-06,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999779749438,0.1656558494744946,0.13720930232558257,0.20000000000027285,0.20000000000027285,1.0,1.0,0.313953488372093,0.9999960532155323,0.009019549344316147,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-07,2020-07-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999726979686,0.1333817741463143,0.08895348837209306,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5552325581395349,0.9999979771827948,-0.0025582054744859306,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-07,2020-07-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999922761325,0.16075765380165968,0.12921511627907106,0.20000000000027285,0.2000000000007276,1.0,1.0,0.3539244186046512,0.999994255387609,0.00477798855013134,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-08,2020-08-06,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.999999979165661,0.13233566137941294,0.08756363636363576,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5621818181818182,1.000006320057301,-0.008020028825853842,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-06-08,2020-08-06,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999907524215,0.1642171511361502,0.13483636363636595,0.20000000000027285,0.2000000000007276,1.0,1.0,0.32581818181818184,0.9999994868033486,-0.004158187939879099,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-02,2020-02-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.999999967576434,0.12733981860833038,0.08107714701601221,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5946142649199417,1.0000030480042623,-0.001322554990451863,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-02,2020-02-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999757204936,0.16213639198831098,0.13144104803493628,0.20000000000027285,0.20000000000027285,1.0,1.0,0.34279475982532753,0.9999807236265503,-0.004604875127370178,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-03,2020-03-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999743920005,0.13326053325510606,0.08879184861717705,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5560407569141194,1.0000047448381004,-0.0037929617421923467,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-03,2020-03-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999922910826,0.1646309445073261,0.13551673944687156,0.20000000000027285,0.2000000000007276,1.0,1.0,0.32241630276564776,0.9999995453382868,-0.010717083642248326,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-04,2020-04-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.9999999812253572,0.13380556838564286,0.08951965065502351,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5524017467248908,0.9999991523315681,0.00036164082644063456,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-04,2020-04-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1374,0.999999988253689,0.1650724334858575,0.13624454148471593,0.20000000000027285,0.2000000000007276,1.0,1.0,0.31877729257641924,1.000001372128461,-0.0007682931784529501,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-05,2020-05-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1373,0.9999999693337411,0.13526160889363895,0.09147851420247846,0.20000000000004547,0.20000000000027285,1.0,1.0,0.5426074289876184,1.0000051444025142,-0.0032394720041679648,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-05,2020-05-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1373,0.9999999834805294,0.1623749448774695,0.13182811361980917,0.20000000000027285,0.20000000000027285,1.0,1.0,0.3408594319009468,1.0000042209996127,-0.007668617599847494,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-06,2020-06-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.999999880700238,0.1264451347147177,0.07994186046511612,0.20000000000004547,0.20000000000004547,1.0,1.0,0.6002906976744186,0.9999959730261263,0.0006326704606181011,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-06,2020-06-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.999999975315656,0.16477609896674264,0.13575581395348893,0.20000000000027285,0.20000000000027285,1.0,1.0,0.32122093023255816,0.9999960689166093,0.00858604287674325,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-07,2020-07-07,False,diagonal_identity_control,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1380,0.9999999547352051,0.13088328687272813,0.08565217391304432,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5717391304347826,1.0000047570454709,-0.0001423324206371035,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-07,2020-07-07,False,diagonal_identity_control,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1380,0.999994538106484,0.1611552496593071,0.12985507246376807,0.20000000000001705,0.20000000000001705,1.0,1.0,0.3507246376811594,1.0001361838518377,-0.027464561826207046,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-08,2020-08-07,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999678993381,0.13299350633498175,0.08843636363636413,0.20000000000004547,0.20000000000004547,1.0,1.0,0.5578181818181818,0.9999948504529085,-0.0009143790815073771,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-07-08,2020-08-07,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999937376550478,0.16545254744048335,0.13687272727272717,0.20000000000001705,0.20000000000001705,1.0,1.0,0.31563636363636366,1.000050079998221,-0.005211742066961733,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-02,2020-02-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.999999962863942,0.12251901522175628,0.07505454545454528,0.20000000000004547,0.20000000000004547,1.0,1.0,0.6247272727272727,0.9999899941673066,0.0039742224980159335,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-02,2020-02-08,True,actual_month_day_transpose,60,Consumption,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1375,0.9999999676300168,0.1641285527206725,0.13469090909091178,0.20000000000027285,0.2000000000007276,1.0,1.0,0.3265454545454545,1.000006042071226,-0.011271325426832846,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.99999999101364,49.0,49.0
within_target_day_core,W 00:00-22:59; Wh transposed target date 01:00-23:59,False,2020-08-03,2020-03-08,True,actual_month_day_transpose,60,Production,source_and_mapped_target_w_status_both_endpoints,finite mapped W/Wh pairs requiring the released W-status observation proxy at both endpoints on both the source W timestamps and mapped-target Wh timestamps; W status is not proof of Wh ground truth,60,1376,0.9999999731197159,0.1230664407432389,0.07572674418604615,0.20000000000004547,0.20000000000027285,1.0,1.0,0.6213662790697675,0.9999978697045792,-0.0021061223819742736,True,2020 dates with W month and day both in 2..8; compare with Wh after transposing month/day and adding 60 minutes,67360.0,0.9999999726194309,49.0,49.0
